#Network Station Location Channel Quality SampleRate Earliest                    Latest                     
FR       ARBF    00       HHZ     M       100.0      2019-03-01T00:00:00.430501Z 2019-03-01T23:59:59.470501Z
FR       ARBF    00       HHZ     M       100.0      2019-03-02T00:00:00.710500Z 2019-03-02T23:59:59.700500Z
FR       ARBF    00       HHZ     M       100.0      2019-03-03T00:00:00.860501Z 2019-03-03T23:59:59.980501Z
FR       ARBF    00       HHZ     M       100.0      2019-03-04T00:00:01.260500Z 2019-03-06T23:59:59.580500Z
FR       ARBF    00       HHZ     M       100.0      2019-03-07T00:00:00.980500Z 2019-03-08T23:59:59.610500Z
FR       ARBF    00       HHZ     M       100.0      2019-03-09T00:00:00.960500Z 2019-03-11T00:00:00.100500Z
FR       ARBF    00       HHZ     M       100.0      2019-03-11T00:00:00.110501Z 2019-03-13T00:00:00.120500Z
FR       ARBF    00       HHZ     M       100.0      2019-03-13T00:00:00.130501Z 2019-03-15T23:59:59.760500Z
FR       ARBF    00       HHZ     M       100.0      2019-03-16T00:00:01.090500Z 2019-03-16T23:59:59.920500Z
FR       ARBF    00       HHZ     M       100.0      2019-03-17T00:00:01.140501Z 2019-03-18T23:59:59.660500Z
FR       ARBF    00       HHZ     M       100.0      2019-03-19T00:00:00.980500Z 2019-03-19T23:59:59.500500Z
FR       ARBF    00       HHZ     M       100.0      2019-03-20T00:00:00.970500Z 2019-03-20T23:59:59.620500Z
FR       ARBF    00       HHZ     M       100.0      2019-03-21T00:00:00.750500Z 2019-03-21T23:59:59.540500Z
FR       ARBF    00       HHZ     M       100.0      2019-03-22T00:00:00.930501Z 2019-03-22T23:59:59.470501Z
FR       ARBF    00       HHZ     M       100.0      2019-03-23T00:00:00.630501Z 2019-03-24T23:59:59.560500Z
FR       ARBF    00       HHZ     M       100.0      2019-03-25T00:00:00.740500Z 2019-03-26T00:00:00.100500Z
FR       ARBF    00       HHZ     M       100.0      2019-03-26T00:00:00.110501Z 2019-03-27T23:59:59.620501Z
FR       ARBF    00       HHZ     M       100.0      2019-03-28T00:00:00.890501Z 2019-03-28T23:59:59.510501Z
FR       ARBF    00       HHZ     M       100.0      2019-03-29T00:00:00.810500Z 2019-03-29T23:59:59.930500Z
FR       ARBF    00       HHZ     M       100.0      2019-03-30T00:00:01.360501Z 2019-03-31T23:59:59.630501Z
FR       ARBF    00       HHZ     M       100.0      2019-04-01T00:00:01.040500Z 2019-04-01T23:59:59.710500Z
FR       ARBF    00       HHZ     M       100.0      2019-04-02T00:00:01.250500Z 2019-04-02T23:59:59.490500Z
FR       ARBF    00       HHZ     M       100.0      2019-04-03T00:00:01.110501Z 2019-04-04T08:41:41.200501Z
FR       ARBF    00       HHZ     M       100.0      2019-04-04T08:41:44.110501Z 2019-04-05T23:59:59.940501Z
FR       ARBF    00       HHZ     M       100.0      2019-04-06T00:00:01.310500Z 2019-04-06T23:59:59.690500Z
FR       ARBF    00       HHZ     M       100.0      2019-04-07T00:00:00.960500Z 2019-04-07T23:59:59.910500Z
FR       ARBF    00       HHZ     M       100.0      2019-04-08T00:00:01.340500Z 2019-04-09T23:59:59.470500Z
FR       ARBF    00       HHZ     M       100.0      2019-04-10T00:00:00.840500Z 2019-04-12T00:00:00.610500Z
FR       ARBF    00       HHZ     M       100.0      2019-04-12T00:00:00.620501Z 2019-04-12T23:59:59.650501Z
FR       ARBF    00       HHZ     M       100.0      2019-04-13T00:00:01.690500Z 2019-04-15T00:00:01.400500Z
FR       ARBF    00       HHZ     M       100.0      2019-04-15T00:00:01.410501Z 2019-04-17T23:59:59.520500Z
FR       ARBF    00       HHZ     M       100.0      2019-04-18T00:00:01.200500Z 2019-04-19T00:00:00.870500Z
FR       ARBF    00       HHZ     M       100.0      2019-04-19T00:00:00.880501Z 2019-04-21T00:00:01.170500Z
FR       ARBF    00       HHZ     M       100.0      2019-04-21T00:00:01.180501Z 2019-04-23T00:00:01.350500Z
FR       ARBF    00       HHZ     M       100.0      2019-04-23T00:00:01.360501Z 2019-04-26T23:59:59.550500Z
FR       ARBF    00       HHZ     M       100.0      2019-04-27T00:00:00.780500Z 2019-04-27T23:59:59.650500Z
FR       ARBF    00       HHZ     M       100.0      2019-04-28T00:00:01.020500Z 2019-04-29T23:59:59.800500Z
